TABLO-3 2024 Yýlý Merkezi Yerleþtirme Ýle Öðrenci Alan Yükseköðretim Ön Lisans Programlarý;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;Genel Kontenjan;;;;Okul Birincisi Kontenjaný;;;;Depremzede Aday Kontenjaný;;;;34 Yaþ Üstü Kadýn Kontenjaný;;;;Þehit Yakýný-Gazi/Gazi Yakýný Kontenjaný;;;
102551244;DEVLET;MANÝSA CELÂL BAYAR ÜNÝVERSÝTESÝ;Turgutlu Meslek Yüksekokulu;Bilgisayar Programcýlýðý;TYT;80;81;314,60353;442,71118;2;1;288,52547;288,52547;--;--;--;--;2;2;188,98236;207,48841;--;--;--;--
102551174;DEVLET;MANÝSA CELÂL BAYAR ÜNÝVERSÝTESÝ;Turgutlu Meslek Yüksekokulu;Bilgisayar Programcýlýðý (Uzaktan Öðretim);TYT;100;103;289,26759;347,75803;3;0;--;--;--;--;--;--;3;3;254,99003;260,12570;--;--;--;--
102550519;DEVLET;MANÝSA CELÂL BAYAR ÜNÝVERSÝTESÝ;Turgutlu Meslek Yüksekokulu;Elektrik;TYT;50;51;285,47315;314,70602;2;1;241,13515;241,13515;--;--;--;--;2;0;--;--;--;--;--;--
102590342;DEVLET;MANÝSA CELÂL BAYAR ÜNÝVERSÝTESÝ;Turgutlu Meslek Yüksekokulu;Elektronik Teknolojisi;TYT;30;31;277,88953;329,91719;1;0;--;--;--;--;--;--;1;1;193,28731;193,28731;--;--;--;--
102550564;DEVLET;MANÝSA CELÂL BAYAR ÜNÝVERSÝTESÝ;Turgutlu Meslek Yüksekokulu;Geleneksel El Sanatlarý;TYT;50;52;237,29785;309,34121;2;0;--;--;--;--;--;--;2;2;235,58045;235,60422;--;--;--;--
102550907;DEVLET;MANÝSA CELÂL BAYAR ÜNÝVERSÝTESÝ;Turgutlu Meslek Yüksekokulu;Geoteknik;TYT;40;41;247,93427;273,52848;1;0;--;--;--;--;--;--;1;1;202,86486;202,86486;--;--;--;--
102550819;DEVLET;MANÝSA CELÂL BAYAR ÜNÝVERSÝTESÝ;Turgutlu Meslek Yüksekokulu;Ýnþaat Teknolojisi;TYT;80;82;258,77424;318,14570;2;0;--;--;--;--;--;--;2;2;203,38752;243,12419;--;--;--;--
102550767;DEVLET;MANÝSA CELÂL BAYAR ÜNÝVERSÝTESÝ;Turgutlu Meslek Yüksekokulu;Kontrol ve Otomasyon Teknolojisi;TYT;50;52;278,85593;328,74471;2;0;--;--;--;--;--;--;2;1;209,54267;209,54267;--;--;--;--
102550422;DEVLET;MANÝSA CELÂL BAYAR ÜNÝVERSÝTESÝ;Turgutlu Meslek Yüksekokulu;Makine;TYT;50;52;285,57390;370,26954;2;0;--;--;--;--;--;--;2;2;200,77808;217,54270;--;--;--;--
102550891;DEVLET;MANÝSA CELÂL BAYAR ÜNÝVERSÝTESÝ;Turgutlu Meslek Yüksekokulu;Yapý Denetimi;TYT;50;52;253,18990;296,26938;2;0;--;--;--;--;--;--;2;2;232,48348;246,34505;--;--;--;--
107150208;DEVLET;MARDÝN ARTUKLU ÜNÝVERSÝTESÝ;Kýzýltepe Meslek Yüksekokulu;Organik Tarým;TYT;30;31;248,07908;296,45335;1;0;--;--;--;--;--;--;1;1;247,32374;247,32374;--;--;--;--
107190032;DEVLET;MARDÝN ARTUKLU ÜNÝVERSÝTESÝ;Kýzýltepe Meslek Yüksekokulu;Týbbi ve Aromatik Bitkiler;TYT;30;31;245,06318;346,26732;1;0;--;--;--;--;--;--;1;1;237,41279;237,41279;--;--;--;--
107150217;DEVLET;MARDÝN ARTUKLU ÜNÝVERSÝTESÝ;Kýzýltepe Meslek Yüksekokulu;Tohumculuk Teknolojisi;TYT;20;21;244,65305;314,17215;1;0;--;--;--;--;--;--;1;1;231,88996;231,88996;--;--;--;--
107150192;DEVLET;MARDÝN ARTUKLU ÜNÝVERSÝTESÝ;Meslek Yüksekokulu;Bilgisayar Programcýlýðý;TYT;50;51;291,33321;414,67594;2;1;224,38427;224,38427;--;--;--;--;2;2;223,65627;228,66219;--;--;--;--
107190109;DEVLET;MARDÝN ARTUKLU ÜNÝVERSÝTESÝ;Meslek Yüksekokulu;Bilgisayar Programcýlýðý (Uzaktan Öðretim);TYT;100;103;251,14646;384,71038;3;0;--;--;--;--;--;--;3;3;233,70690;238,81430;--;--;--;--
107150014;DEVLET;MARDÝN ARTUKLU ÜNÝVERSÝTESÝ;Meslek Yüksekokulu;Elektrik;TYT;40;41;271,12458;336,98128;1;0;--;--;--;--;--;--;1;1;204,95884;204,95884;--;--;--;--
107150111;DEVLET;MARDÝN ARTUKLU ÜNÝVERSÝTESÝ;Meslek Yüksekokulu;Elektronik Teknolojisi;TYT;40;41;251,18581;430,74357;1;0;--;--;--;--;--;--;1;1;226,00956;226,00956;--;--;--;--
107150102;DEVLET;MARDÝN ARTUKLU ÜNÝVERSÝTESÝ;Meslek Yüksekokulu;Ýnþaat Teknolojisi;TYT;60;62;248,44571;343,44670;2;0;--;--;--;--;--;--;2;2;220,67842;237,51598;--;--;--;--
107150086;DEVLET;MARDÝN ARTUKLU ÜNÝVERSÝTESÝ;Meslek Yüksekokulu;Ýþletme Yönetimi;TYT;40;41;254,88065;326,35470;1;0;--;--;--;--;--;--;1;1;251,51246;251,51246;--;--;--;--
107150129;DEVLET;MARDÝN ARTUKLU ÜNÝVERSÝTESÝ;Meslek Yüksekokulu;Makine;TYT;50;52;247,08686;376,26296;2;0;--;--;--;--;--;--;2;2;208,72293;217,99465;--;--;--;--
107150305;DEVLET;MARDÝN ARTUKLU ÜNÝVERSÝTESÝ;Meslek Yüksekokulu;Mimari Restorasyon;TYT;40;41;257,86003;331,81044;1;0;--;--;--;--;--;--;1;1;241,47843;241,47843;--;--;--;--
107150077;DEVLET;MARDÝN ARTUKLU ÜNÝVERSÝTESÝ;Meslek Yüksekokulu;Muhasebe ve Vergi Uygulamalarý;TYT;45;46;265,00966;356,05991;2;1;222,67011;222,67011;--;--;--;--;2;2;221,12347;230,26487;--;--;--;--
107190046;DEVLET;MARDÝN ARTUKLU ÜNÝVERSÝTESÝ;Meslek Yüksekokulu;Spor Yönetimi;TYT;30;31;271,93672;359,56894;1;0;--;--;--;--;--;--;1;1;218,62424;218,62424;--;--;--;--
107150059;DEVLET;MARDÝN ARTUKLU ÜNÝVERSÝTESÝ;Meslek Yüksekokulu;Turizm ve Otel Ýþletmeciliði;TYT;40;41;257,97256;324,34682;1;0;--;--;--;--;--;--;1;1;257,36880;257,36880;--;--;--;--
107190088;DEVLET;MARDÝN ARTUKLU ÜNÝVERSÝTESÝ;Midyat Meslek Yüksekokulu;Aþçýlýk;TYT;30;31;287,01014;380,25273;1;0;--;--;--;--;--;--;1;1;276,87005;276,87005;--;--;--;--
107150147;DEVLET;MARDÝN ARTUKLU ÜNÝVERSÝTESÝ;Midyat Meslek Yüksekokulu;Bilgisayar Programcýlýðý;TYT;60;62;265,49716;319,76040;2;0;--;--;--;--;--;--;2;2;225,02355;229,49065;--;--;--;--
107150332;DEVLET;MARDÝN ARTUKLU ÜNÝVERSÝTESÝ;Midyat Meslek Yüksekokulu;Bilgisayar Programcýlýðý (Uzaktan Öðretim);TYT;100;103;247,26241;353,71564;3;0;--;--;--;--;--;--;3;3;233,76982;237,77276;--;--;--;--
107150068;DEVLET;MARDÝN ARTUKLU ÜNÝVERSÝTESÝ;Midyat Meslek Yüksekokulu;Çocuk Geliþimi;TYT;50;52;284,37474;361,89331;2;0;--;--;--;--;--;--;2;2;234,67621;237,98639;--;--;--;--
107190116;DEVLET;MARDÝN ARTUKLU ÜNÝVERSÝTESÝ;Midyat Meslek Yüksekokulu;Çocuk Geliþimi (Uzaktan Öðretim);TYT;100;103;259,33861;383,42933;3;0;--;--;--;--;--;--;3;3;256,94535;259,04962;--;--;--;--
107190025;DEVLET;MARDÝN ARTUKLU ÜNÝVERSÝTESÝ;Midyat Meslek Yüksekokulu;Doðal Yapý Taþlarý Teknolojisi;TYT;40;41;234,06550;272,04652;1;0;--;--;--;--;--;--;1;1;228,40977;228,40977;--;--;--;--
107150138;DEVLET;MARDÝN ARTUKLU ÜNÝVERSÝTESÝ;Midyat Meslek Yüksekokulu;Elektrik;TYT;50;52;253,46690;316,72307;2;0;--;--;--;--;--;--;2;2;198,30162;200,46205;--;--;--;--
107150262;DEVLET;MARDÝN ARTUKLU ÜNÝVERSÝTESÝ;Midyat Meslek Yüksekokulu;Kuyumculuk ve Taký Tasarýmý;TYT;40;41;247,48615;358,70157;1;0;--;--;--;--;--;--;1;1;233,71027;233,71027;--;--;--;--
107150271;DEVLET;MARDÝN ARTUKLU ÜNÝVERSÝTESÝ;Midyat Meslek Yüksekokulu;Sosyal Hizmetler;TYT;50;52;270,07903;325,13001;2;0;--;--;--;--;--;--;2;2;230,19160;235,45661;--;--;--;--
107190042;DEVLET;MARDÝN ARTUKLU ÜNÝVERSÝTESÝ;Midyat Meslek Yüksekokulu;Sosyal Hizmetler (Uzaktan Öðretim);TYT;100;103;249,91648;334,79671;3;0;--;--;--;--;--;--;3;3;246,46181;249,47067;--;--;--;--
107150244;DEVLET;MARDÝN ARTUKLU ÜNÝVERSÝTESÝ;Nusaybin Meslek Yüksekokulu;Dýþ Ticaret;TYT;30;31;245,29571;302,37819;1;0;--;--;--;--;--;--;1;1;243,97920;243,97920;--;--;--;--
107190130;DEVLET;MARDÝN ARTUKLU ÜNÝVERSÝTESÝ;Nusaybin Meslek Yüksekokulu;Halkla Ýliþkiler ve Tanýtým;TYT;40;41;239,80800;294,12402;1;0;--;--;--;--;--;--;1;1;233,39735;233,39735;--;--;--;--
107190137;DEVLET;MARDÝN ARTUKLU ÜNÝVERSÝTESÝ;Nusaybin Meslek Yüksekokulu;Kültürel Miras ve Turizm;TYT;40;41;232,24313;314,30351;1;0;--;--;--;--;--;--;1;1;225,35307;225,35307;--;--;--;--
107190144;DEVLET;MARDÝN ARTUKLU ÜNÝVERSÝTESÝ;Nusaybin Meslek Yüksekokulu;Turizm ve Seyahat Hizmetleri;TYT;40;41;234,52446;339,57249;1;0;--;--;--;--;--;--;1;1;224,80039;224,80039;--;--;--;--
107190041;DEVLET;MARDÝN ARTUKLU ÜNÝVERSÝTESÝ;Nusaybin Meslek Yüksekokulu;Uygulamalý Ýngilizce Çevirmenlik (Ýngilizce);TYT;40;41;305,19041;414,24558;1;0;--;--;--;--;--;--;1;1;270,40848;270,40848;--;--;--;--
107150298;DEVLET;MARDÝN ARTUKLU ÜNÝVERSÝTESÝ;Ömerli Meslek Yüksekokulu;Büro Yönetimi ve Yönetici Asistanlýðý;TYT;40;41;255,91729;284,46174;1;0;--;--;--;--;--;--;1;1;236,02525;236,02525;--;--;--;--
107150174;DEVLET;MARDÝN ARTUKLU ÜNÝVERSÝTESÝ;Saðlýk Hizmetleri Meslek Yüksekokulu;Çocuk Geliþimi;TYT;70;72;294,47264;374,81322;2;0;--;--;--;--;--;--;2;2;264,97193;286,01541;--;--;--;--
107190081;DEVLET;MARDÝN ARTUKLU ÜNÝVERSÝTESÝ;Saðlýk Hizmetleri Meslek Yüksekokulu;Diþ Protez Teknolojisi;TYT;20;20;333,68017;416,70879;1;1;212,05523;212,05523;--;--;--;--;1;1;267,97960;267,97960;--;--;--;--
107190051;DEVLET;MARDÝN ARTUKLU ÜNÝVERSÝTESÝ;Saðlýk Hizmetleri Meslek Yüksekokulu;Evde Hasta Bakýmý;TYT;40;40;342,90560;385,31781;1;1;279,50854;279,50854;--;--;--;--;1;1;302,06299;302,06299;--;--;--;--
107150156;DEVLET;MARDÝN ARTUKLU ÜNÝVERSÝTESÝ;Saðlýk Hizmetleri Meslek Yüksekokulu;Ýlk ve Acil Yardým;TYT;60;60;345,63781;406,05715;2;2;273,66149;310,79131;--;--;--;--;2;2;249,14407;266,29512;--;--;--;--
107150341;DEVLET;MARDÝN ARTUKLU ÜNÝVERSÝTESÝ;Saðlýk Hizmetleri Meslek Yüksekokulu;Týbbi Dokümantasyon ve Sekreterlik;TYT;50;50;329,93207;378,34846;2;2;227,70933;267,04749;--;--;--;--;2;2;255,18331;277,78632;--;--;--;--
107150165;DEVLET;MARDÝN ARTUKLU ÜNÝVERSÝTESÝ;Saðlýk Hizmetleri Meslek Yüksekokulu;Týbbi Laboratuvar Teknikleri;TYT;60;60;326,99539;375,88912;2;2;266,24754;320,95309;--;--;--;--;2;2;248,34444;252,24474;--;--;--;--
107150226;DEVLET;MARDÝN ARTUKLU ÜNÝVERSÝTESÝ;Saðlýk Hizmetleri Meslek Yüksekokulu;Týbbi Tanýtým ve Pazarlama;TYT;50;52;271,73481;324,98397;2;0;--;--;--;--;--;--;2;2;239,29016;240,53845;--;--;--;--
107150183;DEVLET;MARDÝN ARTUKLU ÜNÝVERSÝTESÝ;Saðlýk Hizmetleri Meslek Yüksekokulu;Yaþlý Bakýmý;TYT;60;62;307,29258;365,76302;2;0;--;--;--;--;--;--;2;2;250,27091;250,41058;--;--;--;--
107190024;DEVLET;MARDÝN ARTUKLU ÜNÝVERSÝTESÝ;Savur Meslek Yüksekokulu;Bankacýlýk ve Sigortacýlýk;TYT;30;31;260,70923;315,86035;1;0;--;--;--;--;--;--;1;1;231,50716;231,50716;--;--;--;--
107190023;DEVLET;MARDÝN ARTUKLU ÜNÝVERSÝTESÝ;Savur Meslek Yüksekokulu;Harita ve Kadastro;TYT;40;41;256,64100;306,95191;1;0;--;--;--;--;--;--;1;1;242,46254;242,46254;--;--;--;--
107190043;DEVLET;MARDÝN ARTUKLU ÜNÝVERSÝTESÝ;Savur Meslek Yüksekokulu;Sosyal Hizmetler;TYT;30;31;259,87641;290,66109;1;0;--;--;--;--;--;--;1;1;234,30593;234,30593;--;--;--;--
107250022;DEVLET;MARMARA ÜNÝVERSÝTESÝ (ÝSTANBUL);Saðlýk Hizmetleri Meslek Yüksekokulu;Anestezi;TYT;70;70;372,53292;441,65621;2;2;337,80636;345,87589;--;--;--;--;--;--;--;--;--;--;--;--
107250437;DEVLET;MARMARA ÜNÝVERSÝTESÝ (ÝSTANBUL);Saðlýk Hizmetleri Meslek Yüksekokulu;Diþ Protez Teknolojisi;TYT;65;65;358,98360;415,22911;2;2;272,24753;338,36580;--;--;--;--;--;--;--;--;--;--;--;--
107290432;DEVLET;MARMARA ÜNÝVERSÝTESÝ (ÝSTANBUL);Saðlýk Hizmetleri Meslek Yüksekokulu;Diþ Protez Teknolojisi (KKTC Uyruklu);TYT;1;1;299,89745;299,89745;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--
107250507;DEVLET;MARMARA ÜNÝVERSÝTESÝ (ÝSTANBUL);Saðlýk Hizmetleri Meslek Yüksekokulu;Ýlk ve Acil Yardým;TYT;70;70;361,24316;407,28892;2;2;343,52843;353,66134;--;--;--;--;--;--;--;--;--;--;--;--
107250464;DEVLET;MARMARA ÜNÝVERSÝTESÝ (ÝSTANBUL);Saðlýk Hizmetleri Meslek Yüksekokulu;Patoloji Laboratuvar Teknikleri;TYT;70;71;328,21843;456,15383;2;1;273,56222;273,56222;--;--;--;--;--;--;--;--;--;--;--;--
107250473;DEVLET;MARMARA ÜNÝVERSÝTESÝ (ÝSTANBUL);Saðlýk Hizmetleri Meslek Yüksekokulu;Týbbi Görüntüleme Teknikleri;TYT;70;70;348,64890;484,72413;2;2;289,29256;325,98787;--;--;--;--;--;--;--;--;--;--;--;--
107250455;DEVLET;MARMARA ÜNÝVERSÝTESÝ (ÝSTANBUL);Saðlýk Hizmetleri Meslek Yüksekokulu;Týbbi Laboratuvar Teknikleri;TYT;70;70;341,14967;409,73504;2;2;239,40828;265,85492;--;--;--;--;--;--;--;--;--;--;--;--
107250376;DEVLET;MARMARA ÜNÝVERSÝTESÝ (ÝSTANBUL);Sosyal Bilimler Meslek Yüksekokulu;Bankacýlýk ve Sigortacýlýk;TYT;60;60;339,11554;405,89167;2;2;261,21841;280,52178;--;--;--;--;--;--;--;--;--;--;--;--
107250482;DEVLET;MARMARA ÜNÝVERSÝTESÝ (ÝSTANBUL);Sosyal Bilimler Meslek Yüksekokulu;Büro Yönetimi ve Yönetici Asistanlýðý;TYT;70;70;314,06566;380,70179;2;2;275,63890;313,29525;--;--;--;--;--;--;--;--;--;--;--;--
107290548;DEVLET;MARMARA ÜNÝVERSÝTESÝ (ÝSTANBUL);Sosyal Bilimler Meslek Yüksekokulu;Ceza Ýnfaz ve Güvenlik Hizmetleri;TYT;60;61;306,07962;379,83319;2;1;261,79360;261,79360;--;--;--;--;--;--;--;--;--;--;--;--
107250094;DEVLET;MARMARA ÜNÝVERSÝTESÝ (ÝSTANBUL);Sosyal Bilimler Meslek Yüksekokulu;Dýþ Ticaret;TYT;60;61;347,35674;451,90335;2;1;307,45079;307,45079;--;--;--;--;--;--;--;--;--;--;--;--
107250385;DEVLET;MARMARA ÜNÝVERSÝTESÝ (ÝSTANBUL);Sosyal Bilimler Meslek Yüksekokulu;Muhasebe ve Vergi Uygulamalarý;TYT;70;70;328,49661;389,48756;2;2;284,27491;324,71051;--;--;--;--;--;--;--;--;--;--;--;--
107250119;DEVLET;MARMARA ÜNÝVERSÝTESÝ (ÝSTANBUL);Sosyal Bilimler Meslek Yüksekokulu;Pazarlama;TYT;70;71;326,57443;382,11296;2;1;298,21425;298,21425;--;--;--;--;--;--;--;--;--;--;--;--
107250128;DEVLET;MARMARA ÜNÝVERSÝTESÝ (ÝSTANBUL);Sosyal Bilimler Meslek Yüksekokulu;Turist Rehberliði;TYT;60;60;348,23409;448,99287;2;2;294,51141;315,48296;--;--;--;--;--;--;--;--;--;--;--;--
107250137;DEVLET;MARMARA ÜNÝVERSÝTESÝ (ÝSTANBUL);Sosyal Bilimler Meslek Yüksekokulu;Turizm ve Otel Ýþletmeciliði;TYT;70;71;328,05123;430,97299;2;1;278,42622;278,42622;--;--;--;--;--;--;--;--;--;--;--;--
107250428;DEVLET;MARMARA ÜNÝVERSÝTESÝ (ÝSTANBUL);Sosyal Bilimler Meslek Yüksekokulu;Turizm ve Seyahat Hizmetleri;TYT;50;52;319,41994;381,81002;2;0;--;--;--;--;--;--;--;--;--;--;--;--;--;--
107250155;DEVLET;MARMARA ÜNÝVERSÝTESÝ (ÝSTANBUL);Sosyal Bilimler Meslek Yüksekokulu;Yerel Yönetimler;TYT;60;62;312,83627;385,42554;2;0;--;--;--;--;--;--;--;--;--;--;--;--;--;--
107290335;DEVLET;MARMARA ÜNÝVERSÝTESÝ (ÝSTANBUL);Teknik Bilimler Meslek Yüksekokulu;Basým ve Yayým Teknolojileri;TYT;60;61;313,31499;391,83382;2;1;299,87106;299,87106;--;--;--;--;--;--;--;--;--;--;--;--
107250331;DEVLET;MARMARA ÜNÝVERSÝTESÝ (ÝSTANBUL);Teknik Bilimler Meslek Yüksekokulu;Bilgisayar Programcýlýðý;TYT;60;60;398,83176;462,28330;2;2;335,04236;337,68952;--;--;--;--;--;--;--;--;--;--;--;--
107250552;DEVLET;MARMARA ÜNÝVERSÝTESÝ (ÝSTANBUL);Teknik Bilimler Meslek Yüksekokulu;Bilgisayar Programcýlýðý (Uzaktan Öðretim);TYT;100;101;373,50619;458,29946;3;2;278,27836;287,83102;--;--;--;--;--;--;--;--;--;--;--;--
107250216;DEVLET;MARMARA ÜNÝVERSÝTESÝ (ÝSTANBUL);Teknik Bilimler Meslek Yüksekokulu;Elektrik;TYT;60;60;354,03229;438,89976;2;2;329,65192;330,69294;--;--;--;--;--;--;--;--;--;--;--;--
107250394;DEVLET;MARMARA ÜNÝVERSÝTESÝ (ÝSTANBUL);Teknik Bilimler Meslek Yüksekokulu;Elektronik Haberleþme Teknolojisi;TYT;60;61;337,78189;402,29697;2;1;289,54129;289,54129;--;--;--;--;--;--;--;--;--;--;--;--
107250401;DEVLET;MARMARA ÜNÝVERSÝTESÝ (ÝSTANBUL);Teknik Bilimler Meslek Yüksekokulu;Elektronik Teknolojisi;TYT;50;50;348,95254;401,53939;2;2;266,26449;298,81632;--;--;--;--;--;--;--;--;--;--;--;--
107250491;DEVLET;MARMARA ÜNÝVERSÝTESÝ (ÝSTANBUL);Teknik Bilimler Meslek Yüksekokulu;Giyim Üretim Teknolojisi;TYT;60;60;310,25495;394,21126;2;2;251,87013;269,89764;--;--;--;--;--;--;--;--;--;--;--;--
107250597;DEVLET;MARMARA ÜNÝVERSÝTESÝ (ÝSTANBUL);Teknik Bilimler Meslek Yüksekokulu;Ýþ Saðlýðý ve Güvenliði;TYT;50;51;332,83153;395,89138;2;1;303,48326;303,48326;--;--;--;--;--;--;--;--;--;--;--;--
107250604;DEVLET;MARMARA ÜNÝVERSÝTESÝ (ÝSTANBUL);Teknik Bilimler Meslek Yüksekokulu;Ýþ Saðlýðý ve Güvenliði (Uzaktan Öðretim);TYT;80;82;301,63007;420,41180;2;0;--;--;--;--;--;--;--;--;--;--;--;--;--;--
107250588;DEVLET;MARMARA ÜNÝVERSÝTESÝ (ÝSTANBUL);Teknik Bilimler Meslek Yüksekokulu;Kontrol ve Otomasyon Teknolojisi;TYT;50;50;351,49540;403,45557;2;2;311,75933;347,98227;--;--;--;--;--;--;--;--;--;--;--;--
107250243;DEVLET;MARMARA ÜNÝVERSÝTESÝ (ÝSTANBUL);Teknik Bilimler Meslek Yüksekokulu;Makine;TYT;60;60;359,61789;471,38737;2;2;351,28823;352,56643;--;--;--;--;--;--;--;--;--;--;--;--
107250516;DEVLET;MARMARA ÜNÝVERSÝTESÝ (ÝSTANBUL);Teknik Bilimler Meslek Yüksekokulu;Moda Tasarýmý;TYT;50;50;342,75754;412,14398;2;2;306,52196;306,79183;--;--;--;--;--;--;--;--;--;--;--;--
107250613;DEVLET;MARMARA ÜNÝVERSÝTESÝ (ÝSTANBUL);Teknik Bilimler Meslek Yüksekokulu;Moda Tasarýmý (Uzaktan Öðretim);TYT;75;76;325,76905;409,49779;2;1;268,48875;268,48875;--;--;--;--;--;--;--;--;--;--;--;--
107490211;DEVLET;MERSÝN ÜNÝVERSÝTESÝ;Anamur Meslek Yüksekokulu;Aþçýlýk;TYT;55;55;299,83485;358,82974;2;2;297,76504;299,06005;--;--;--;--;2;2;239,03649;241,99967;--;--;--;--
107451557;DEVLET;MERSÝN ÜNÝVERSÝTESÝ;Anamur Meslek Yüksekokulu;Bahçe Tarýmý;TYT;50;52;242,22457;367,00540;2;0;--;--;--;--;--;--;2;2;236,39389;240,40827;--;--;--;--
107451345;DEVLET;MERSÝN ÜNÝVERSÝTESÝ;Anamur Meslek Yüksekokulu;Büro Yönetimi ve Yönetici Asistanlýðý;TYT;60;62;263,75339;345,36292;2;0;--;--;--;--;--;--;2;2;235,06133;236,73829;--;--;--;--
107490208;DEVLET;MERSÝN ÜNÝVERSÝTESÝ;Anamur Meslek Yüksekokulu;Halkla Ýliþkiler ve Tanýtým;TYT;60;62;246,55428;417,10117;2;0;--;--;--;--;--;--;2;2;239,28119;240,85996;--;--;--;--
107451027;DEVLET;MERSÝN ÜNÝVERSÝTESÝ;Anamur Meslek Yüksekokulu;Ýþletme Yönetimi;TYT;50;52;250,05682;315,02555;2;0;--;--;--;--;--;--;2;2;213,53014;235,44138;--;--;--;--
107490401;DEVLET;MERSÝN ÜNÝVERSÝTESÝ;Anamur Meslek Yüksekokulu;Özel Güvenlik ve Koruma;TYT;30;31;272,31802;311,54474;1;0;--;--;--;--;--;--;1;1;234,95747;234,95747;--;--;--;--
107450392;DEVLET;MERSÝN ÜNÝVERSÝTESÝ;Anamur Meslek Yüksekokulu;Pazarlama;TYT;30;31;242,70859;287,00686;1;0;--;--;--;--;--;--;1;1;219,69836;219,69836;--;--;--;--
107450426;DEVLET;MERSÝN ÜNÝVERSÝTESÝ;Anamur Meslek Yüksekokulu;Turizm ve Otel Ýþletmeciliði;TYT;60;62;263,21964;320,35872;2;0;--;--;--;--;--;--;2;2;215,05179;249,22228;--;--;--;--
107451151;DEVLET;MERSÝN ÜNÝVERSÝTESÝ;Anamur Meslek Yüksekokulu;Turizm ve Seyahat Hizmetleri;TYT;50;52;250,62339;298,13810;2;0;--;--;--;--;--;--;2;2;210,36480;220,10611;--;--;--;--
107490408;DEVLET;MERSÝN ÜNÝVERSÝTESÝ;Aydýncýk Meslek Yüksekokulu (Anamur);Nükleer Teknoloji ve Radyasyon Güvenliði;TYT;30;31;282,95223;362,49475;1;0;--;--;--;--;--;--;1;1;235,50104;235,50104;--;--;--;--
107451327;DEVLET;MERSÝN ÜNÝVERSÝTESÝ;Denizcilik Meslek Yüksekokulu;Deniz Ulaþtýrma ve Ýþletme;TYT;60;61;319,54497;396,81486;2;1;289,26426;289,26426;--;--;--;--;2;2;209,46639;220,53885;--;--;--;--
107451257;DEVLET;MERSÝN ÜNÝVERSÝTESÝ;Denizcilik Meslek Yüksekokulu;Deniz ve Liman Ýþletmeciliði;TYT;60;62;290,92515;350,36810;2;0;--;--;--;--;--;--;2;2;224,58428;232,38101;--;--;--;--
107490297;DEVLET;MERSÝN ÜNÝVERSÝTESÝ;Denizcilik Meslek Yüksekokulu;Gemi Makineleri Ýþletmeciliði;TYT;45;46;309,07417;371,34307;2;1;302,04397;302,04397;--;--;--;--;2;0;--;--;--;--;--;--
107450938;DEVLET;MERSÝN ÜNÝVERSÝTESÝ;Erdemli Meslek Yüksekokulu;Bankacýlýk ve Sigortacýlýk;TYT;70;72;287,48312;366,34008;2;0;--;--;--;--;--;--;2;2;248,52977;254,14227;--;--;--;--
107450559;DEVLET;MERSÝN ÜNÝVERSÝTESÝ;Erdemli Meslek Yüksekokulu;Bilgisayar Programcýlýðý;TYT;60;62;315,29850;411,74025;2;0;--;--;--;--;--;--;2;2;206,69001;265,36869;--;--;--;--
107451036;DEVLET;MERSÝN ÜNÝVERSÝTESÝ;Erdemli Meslek Yüksekokulu;Ýþletme Yönetimi;TYT;60;62;264,76565;320,69165;2;0;--;--;--;--;--;--;2;2;219,05478;246,28406;--;--;--;--
107450956;DEVLET;MERSÝN ÜNÝVERSÝTESÝ;Erdemli Meslek Yüksekokulu;Muhasebe ve Vergi Uygulamalarý;TYT;60;62;273,40984;308,93021;2;0;--;--;--;--;--;--;2;2;227,41918;237,27121;--;--;--;--
107450868;DEVLET;MERSÝN ÜNÝVERSÝTESÝ;Erdemli Meslek Yüksekokulu;Turizm Animasyonu;TYT;40;41;254,42876;298,55993;1;0;--;--;--;--;--;--;1;1;238,74730;238,74730;--;--;--;--
107450092;DEVLET;MERSÝN ÜNÝVERSÝTESÝ;Mersin Meslek Yüksekokulu;Bilgisayar Programcýlýðý (Uzaktan Öðretim);TYT;100;103;283,65897;386,05378;3;0;--;--;--;--;--;--;3;3;249,51689;260,85343;--;--;--;--
107451293;DEVLET;MERSÝN ÜNÝVERSÝTESÝ;Mersin Meslek Yüksekokulu;Eczane Hizmetleri (Uzaktan Öðretim);TYT;100;102;309,23606;417,44042;3;1;294,91236;294,91236;--;--;--;--;3;3;282,55583;286,56305;--;--;--;--
107451063;DEVLET;MERSÝN ÜNÝVERSÝTESÝ;Mersin Meslek Yüksekokulu;Elektronik Haberleþme Teknolojisi (Uzaktan Öðretim);TYT;50;52;291,95929;362,62734;2;0;--;--;--;--;--;--;2;2;233,78926;236,46148;--;--;--;--
107451072;DEVLET;MERSÝN ÜNÝVERSÝTESÝ;Mersin Meslek Yüksekokulu;Elektronik Teknolojisi (Uzaktan Öðretim);TYT;75;77;316,46704;431,48371;2;0;--;--;--;--;--;--;2;2;286,00914;295,48900;--;--;--;--
107451451;DEVLET;MERSÝN ÜNÝVERSÝTESÝ;Mersin Meslek Yüksekokulu;Halkla Ýliþkiler ve Tanýtým (Uzaktan Öðretim);TYT;60;62;256,76456;310,90105;2;0;--;--;--;--;--;--;2;2;249,91388;254,65695;--;--;--;--
